Artist,Track,Track ID,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
Benji Hughes,Freaky Feedback Blues,"37ly3ccWf1NwE739AQvKuX
",0.27083333333333337,0.07265625,0.12222222222222222,0,0.2833333333333333,0.12222222222222222,0,0.0669892802918922,0.2888888888888889,0.5
Mardi Gras New Orleans Jazz,Ayaan,"62STZIYZVW9ObTwodonR0I
",,,,,,,,,,
Howlin Wolf,Little Red Rooster,"2sMBB7FHFiZeLCMCUVGlqD
",0.27083333333333337,0.14375,0.1111111111111111,0.375,0.16666666666666666,0.18055555555555555,0.25,0.16666666666666666,0.2222222222222222,0.25
Banco De Gaia,No Rain,"0Zxok7MU7k40onaSBNHqfu
",,,,,,,,,,
Thievery Corporation,El Pueblo Unido,"7KvWdJdaXkQeWWGUmmJKOV
",0,0,0,0,0,0,0,0,0,0
Soft Cell,Tainted Love,"3HnqpxXpizCRADKCU78cLk
",0.020871294684967207,0.056712962962962965,0.25,0.09375,0.5,0.09722222222222221,0.022776810980322425,0.11805555555555555,0.16666666666666666,0.06736111111111112
Thievery Corporation,The Richest Man In Babylon,"6vxkqv1JheZ13gppcxHRXO
",0.04651951058201058,0.015991659874761727,0.14285714285714285,0.07668650793650794,0.15873015873015872,0.05982142857142857,0.08777777777777777,0.02855489417989418,0.14126984126984127,0.04452068636096414
Banco De Gaia,Burn the Witch,"5p4oWs4tPHmcszw4pb7vos
",,,,,,,,,,
Illinformed,Hardwork,"7a0MhcdYy0X386SEaD3kvy
",,,,,,,,,,
The Shelters,Liar,"5mry8XEOIVru9Mla0bc8dY
",0.18154761904761907,0.05637070105820106,0.3214285714285714,0.5,0.06368063429075334,0.14285714285714285,0.3214285714285714,0.14285714285714285,0.5833333333333334,0.5714285714285714
Classic Dixieland Jazz,American Dixieland Jazz Traditionals,"5WQloGu4eOZWrBgk7DLW4y
",,,,,,,,,,
Asura,Simply Blue,"4KgeGUAeRgpi2bFkl0C9sg
",,,,,,,,,,
Fergie,LALOVE,"2y7JA3IuVLkO0U4wxsXWtZ
",0.05647395833333333,0.07064814814814814,0.13333333333333333,0.6,0.07064814814814814,0.2,0.10652777777777778,0.2,0.2,0.2
The Shelters,Birdwatching,"1ADHucP3wOEsdne2LmLLqv
",0.04891581632653061,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.058030990173847316,1.0,0.14285714285714285,0.07103174603174603
Bruce Springsteen,Dancing In the Dark,"7FwBtcecmlpc1sLySPXeGE
",0.03722576974071269,0.023022613732089876,0.05720238095238095,0.0286886068856555,0.16111111111111112,0.027116703651026978,0.043798214035193204,0.07182707168866574,0.21666666666666667,0.05534722222222222
Paper Route,Chariots,"6l6kHOedq6bqmA00oUSsvF
",0.01675325171154823,0.025809101392817082,0.048896329365079365,0.03698743386243386,0,0.10416666666666666,0.04384920634920635,0.03371955333760889,0.2777777777777778,0.03687582671957672
Walter Jackson,My Ship Is Comin In,"4cqePRzFdBmAg1pUdPZMx0
",,,,,,,,,,
The Notorious BIG,Me And My B*tch,"0C5IKY0sXz4sg0hpx7HOz0
",,,,,,,,,,
Art Blakey and The Jazz Messengers,Moanin,"4Tq2fWpX1nLCkMSOPkYb1Y
",,,,,,,,,,
E,Chemical Bond,"7MTvFdcyEGMmLniG2TkFfF
",,,,,,,,,,
Damian Marley,Me Name Jr Gong,"08XeyHmQfT0zo4PguIL0L4
",,,,,,,,,,
Masta Ace Incorporated,Born To Roll,"4tTu8WOWgaPs6ElXSZzviI
",,,,,,,,,,
Mariah Carey The League,Shook Ones Pt 11,"3TtOXDCZSbHJV7HTaXBC5Y
",,,,,,,,,,
Rick James,Cold Blooded,"1EOu4j5Lhjt270zLNAhlhb
",0.02786953812179924,1.0,0.2833333333333333,0,0,0,0.07333002645502645,0,0,0.045881617096894874
Fatboy Slim,Fucking in Heaven,"4txZ4s7r7RYeehFVbYvpUN
",0.5,0,0,0,0,0,0,0,0,0.5
Galactic,Sidewalk Stepper,"2QxIUacMdLqx237KMjdNai
",,,,,,,,,,
Radio Slave Tuff City Kids,Screaming Hands,"7KiOnsI1uaan1TbYjJaDs2
",,,,,,,,,,
DJ Krush,On the Dub,"1pWAOjPUV6rrGcmLJaXgPR
",,,,,,,,,,
John Lee Hooker,Boom Boom,"2CU8WUplpBbehlCvSIYmlG
",0.0965406295093795,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.14166666666666666,0,0,0
DSK,What Would You Do,"31hxWqCeIC1EylVGwHkWeA
",,,,,,,,,,
Astrix,Beyond The Senses,"3LmuajDG5KKE96890nD27Q
",,,,,,,,,,
Elton John,Im Still Standing,"5fwP61Nmo5xXYIjO9XEWqb
",0.038521000829111966,0.013273074661963551,0.023564814814814816,0.12993551587301588,0.02273148148148148,0.018842592592592595,0.016077031893004117,0.029722222222222223,0.03138888888888889,0.030138888888888892
Boef,Habiba,"6G41AeVgQkpvEbTxN5fNkW
",0.05024131860937417,0.05561900138842341,0.13888888888888887,0.07916666666666666,0.17777777777777776,0.024969650418352467,0.11666666666666665,0.048892195767195765,0.26666666666666666,0.04562897632631429
Justin Timberlake,Rock Your Body,"1AWQoqb9bSvzTjaLralEkT
",0.004284783507591253,0.003290454454644856,0.02333829365079365,0.02635493433484505,0.014215493225909892,0.007808358526921933,0.029339096749811035,0.01003410994441087,0.04382086167800454,0.011200712706789098
Lead Belly,Where Did You Sleep Last Night,"3XdnNX0cPynrR7KdRoyjwa
",0.05723755640982965,0.014738343805278576,0.035942460317460324,0.02933531746031746,0.16666666666666666,0.08333333333333334,0.04833333333333334,0.01590577745342027,0.08333333333333334,0.04005698823103337
Count Basie,Big Red,"0dZyBGEDsJgl3ymkqqVrhX
",,,,,,,,,,
Broken Bells,Perfect World,"63Q5KldXU8B1DDxJ4uJyEE
",0.1312148644179894,0.12019446281599061,0.1388888888888889,0.08263888888888889,0.25,0.18055555555555555,0.06261574074074074,0.3333333333333333,0.20833333333333331,0.07569444444444444
Bon Jovi,You Give Love A Bad Name,"3U7H63zKWLjOuFZJUmTowp
",0.020033511334037198,0.008013405338081108,0.008348518919819957,0.10208333333333333,0.009546663501648069,0.011808489725786651,0.020033511334037198,0.011808489725720973,0.03649801587301588,0.07320436507936508
Abakus,Slow Down,"16COpSfAdl9ql8CURLlhiN
",,,,,,,,,,
The Doors,Peace Frog,"5piJiL6aRhvrKBa9YuEfS9
",0.036105914588057446,0.12954695767195767,0.12380952380952381,0.05372496220710506,0.05863095238095238,0.06525462962962962,0.036105914588057446,0.06777777777777778,0.053840702947845806,0.17613756613756615
Deee,Groove Is In The Heart,"1OMmrN1aIWif07vMN8owR8
",,,,,,,,,,
Suntree,Back to The Source,"35vmGQL17PJxaN5WqWnfqu
",,,,,,,,,,
Riff Raff,Introducing The Icon,"6hjd3a4z7hDeTOi7rEqElO
",0.030571374147885817,0.031501230965611235,0.04436613046008714,0.08601640593486037,0.12945129440665154,0.035902777777777777,0.030579591786033995,0.04500195504940875,0.06139691987906274,0.014717043222481237
Dr John,Rite Away,"2a0fkN8dbA5Kh8SR7cvl3D
",,,,,,,,,,
The Herbaliser,Cant Help This Feeling,"5nE2acyBsl8vmEO3DY1SNi
",,,,,,,,,,
Hector Plimmer,Lets Stay,"5CgwhJ5YyjPrzMJYwjwRav
",,,,,,,,,,
Woody Allen Eddy Davis Greg Cohen,Lonesome Blues,"4TJShilpa5uESzdHfJZIc3
",,,,,,,,,,
Mihai Popoviciu,Hold,"1bvvR0cpT3Zyy8OUBop88W
",,,,,,,,,,
Desmond Dekker The Aces,Fu Man Chu,"7t8hZZ13ePJH22jc1vJkCO
",,,,,,,,,,
Cell Elea,Magic Island,"3In0WheICelUfLnNfNyatM
",,,,,,,,,,
Sonny Boy Williamson I,Good Morning School Girl,"2hB8nC0Ty1ppRTacoM2TJ0
",,,,,,,,,,
Parliament,Unfunky UFO,"61yRLZxU9EvEzsTRqeTCBx
",0.025030809465632964,0.048895512666346,0.12777777777777777,0.39999999999999997,0.2,0.033210427689594355,0.03293866659318048,0.06105618018812463,0.04518849206349206,0.050467935388942335
Kalya Scintilla,Awareness,"6Cvq32eFRTfEZrXU3znpWd
",,,,,,,,,,
Stereo MCs,Watcha Gonna Do,"2vkSuFjFk2pR72xfbgHS2v
",,,,,,,,,,
Kolsch,Basshund,"1aJPiROexGI0FsBJAXhAeU
",,,,,,,,,,
Banco De Gaia,One Billion Miles Out,"5YoiqJJT08u7CtKrC2xk20
",,,,,,,,,,
Mel Brown,Chicken Fat,"1S5C00YKW1DA3Ns3IPRnAa
",,,,,,,,,,
Barbarfiverek Tirpa Saiid,Utcadiploma,"6qhwhZG4rFPeGTeUkIcaZ2
",,,,,,,,,,
50 Cent,Wanksta,"2eXlwgFPe6HgFaPJO8xQHK
",0.036114042516737624,0.031305571702494074,0.03892857142857143,0.05278668506421068,0.47222222222222215,0.041806407043530884,0.10564814814814816,0.09305555555555556,0.05027591139570306,0.03591425687751952
Damu The Fudgemunk,Tea Thyme,"2APXQ9ONhqK1GDexegeSdv
",,,,,,,,,,
Wiz Khalifa,Cameras,"0Swx0M6iLt0Lr5nN33YCEB
",0.07464338610195195,0.017190070062610575,0.04203703703703704,0.027739114858906528,0.06555555555555556,0.045000000000000005,0.12935185185185186,0.030738260582010582,0.05754960317460318,0.05882316468253969
Ace Ventura Zen Mechanics,Digital Beings,"7DZD6D4p66Lc3q52GOMvcl
",,,,,,,,,,
Willie Wright,Right On For The Darkness,"2LxAoXsqsN2di6TOQq1dG7
",0.049040224500293945,0.008073537763913851,0.013196308669781064,0.3333333333333333,0.045138888888888895,0.014759931848772473,0.1388888888888889,0.012532829929120222,0,0.04462437842935529
Tristan,Talking In Technicolour,"0bhZzQupRdX5fIDyHPTSfv
",,,,,,,,,,
Tha Alkaholiks,The Next Level,"0aiMtEJ8FARwe0AFuxBbvH
",0.031257043640722855,0.013366115219377618,0.02230302745010384,0.06984126984126986,0.028092023848554932,0.03332492835097002,0.06925488945578231,0.03175898368606702,0.0720734126984127,0.049442194675639616
Fliptrix,The High Way,"3a1jDMHy0W7598Mu3jkLBh
",,,,,,,,,,
Clivilles and Cole,A Deeper Love,"6X6S3mU2PhjmWljCJqxXfk
",0.020033511330068372,0.1,0.1,0.14166666666666666,0.1,0.1,0.0238666525280256,0.1,0.1,0.05159722222222222
Orgone,Open Season,"2dXr3hdVlw1jaYaeNZR8tN
",,,,,,,,,,
Banco De Gaia,Maya,"7M1QFMfw1NGARZHqntp5rI
",,,,,,,,,,
Mick Jagger,Put Me In The Trash,"7FrZyH7r2azY3LLZnbhsrt
",0.018118918209015383,0.028254060111699,0.04819444444444444,0.018502489344503232,0.26666666666666666,0.06152777777777778,0.02943578720126752,0.024831441064079956,0.10416666666666667,0.024805646693305837
De,Kraut 2016,"2bvtq7RQ1J3FBsLUWBztPA
",,,,,,,,,,
Dionisio Maio,Dia Ja Manche,"4DZ8RCTKx5swCemyBYcgaH
",,,,,,,,,,
Paz,Iron Works,"5RPM6twAtrfHS5T3Cp9iU4
",,,,,,,,,,
Trifonic,Transgenic,"3SZSn6FEPeh6eVVP6eY5Ba
",,,,,,,,,,
E,Isotonic Tuning,"1n4keWaAewWlhSIDT8KQ41
",,,,,,,,,,
Tripswitch,Cumulus,"3646sdsSDNMb6HMEwYAkjv
",,,,,,,,,,
Banco De Gaia,Qurna,"4SFASMLsuPz7RmFk9duxBB
",,,,,,,,,,
Tristan Magik The Out,Into the Light,"5mmEAJGrjIconbAvP1PRzH
",,,,,,,,,,
Nelly Kelly Rowland,Dilemma,"4nthV2eZAXnt4yiJMocLkG
",0.03709003574426932,0.015691019847359242,0.02099544504492421,0.08194444444444444,0.225,0.025289534732243067,0.05632031709288654,0.01795712403775331,0.16666666666666666,0.06319054049088772
Junior Kimbrough,Keep on Braggin,"5YAQxIqwQFPRSOTKwS9tep
",,,,,,,,,,
Spherique,Snowflakes Catcher,"2BRW6N198CLlj7n7tFsrwo
",,,,,,,,,,
The Rastafarians,Cherry Oh Baby,"5hXkEnVC8LePLJAeR3KI0M
",,,,,,,,,,
Logistics,Cosmonaut,"77AwEu7qGsplnQ034Y7Qmp
",,,,,,,,,,
Asian Dub Foundation,Urgency Frequency,"0CxK2sDQHsRp3SOeg9YmNZ
",,,,,,,,,,
Iggy Pop,Lust For Life,"7ryo3eIaVvEklZHpulcCqG
",0.0734375,0.015165905912806392,0.03666501322751323,0.019260500419779218,0.5277777777777778,0.15090939153439153,0.05636002259700177,0.03666501322751323,0,1.0
Taj Mahal,Leaving Trunk,"3E0VKSvZp76kvBU2WwwBul
",0.04181582591630335,0.20833333333333331,0,0.1416666666666667,0.20833333333333331,0,0.06310336750440917,0.11257682980599648,0.5416666666666666,0.10833333333333334
Darondo,True,"4v3zlxjqvlcFcWlIIOaEk9
",0.012202570485867597,0.0373015873015873,0.18333333333333335,0.040319113756613754,0.2,0.09444444444444444,0.014297632826457456,0.09444444444444444,0.059166666666666666,0.03691666330420878
Zen Mechanics Allaby,Immerse,"7C89c97A30XfVz6R04gmnv
",,,,,,,,,,
John Medeski John Scofield Billy Martin Chris Wood,Little Walter Rides Again,"2yCHNlXpLtBgWB0wL7NKVy
",,,,,,,,,,
Shaggy Ricardo Ducent,It Wasnt Me,"1lzr43nnXAijIGYnCT8M8H
",,,,,,,,,,
E,Semifluid Substances,"0yx0LhGJGeBLETBvSlhmGa
",,,,,,,,,,
Shpongle,Periscopes Of Consciousness,"2Yv5JlP1qab9Ta2wda9Mqn
",0,0,0,0,0,0,0,0,0,0
The Shaolin Afronauts,Kilimanjaro,"6k6JSwl4Xs9goFC8VZ098l
",,,,,,,,,,
Billy Idol,White Wedding,"0bvpSvOYt4KTfZIZJmyFOs
",0.0625,1.0,0,0.06825497484649787,0,0,0.075,0,0,0.075
Count Basie,In The Wee Small Hours Of The Morning,"4V3QJnWwX0UyP4fYTfxG8C
",,,,,,,,,,
Tristan Aardvarkk,Daws of Perception,"62GhghMtNOtUbFIWw4V0WY
",,,,,,,,,,
Pete Philly and Perquisite,Insomnia,"5RquBZgVGiTyCoim31ggld
",0.13666666666666666,0.03133547361845973,0.03582497427983539,0.21666666666666667,0.14583333333333331,0.16666666666666666,0.2,0.10416666666666666,0.2,0.10513888888888889
Rob Base and DJ EZ Rock,It Takes Two,"3Yxmpx64AdWAzG3qAD4Dty
",,,,,,,,,,
Weather Report,Black Market,"5dJS5oBmC6wvJ2nNzl5hNo
",,,,,,,,,,
Count Basie,Blue And Sentimental,"6VayU3UZMomzJsY786klyH
",0,0,0,0,0,0,0,0,0,0
E,Apex,"6Exlc28bx8kQ6FiOTEaBBN
",,,,,,,,,,
Electric Wire Hustle,They Dont Want,"5lGAa7HUT1JmNXC1uXcv6x
",0.05636188271604938,0,0,0.29166666666666663,0,0,0.2638888888888889,0,0,0.08640873015873016
DJ Marky SPY,Yellow Shoes,"6KCSs9D91hFU81hzhtZo7o
",,,,,,,,,,
Jimmy Smith,Root Down,"08zM9Tx6Ya7346nDoW2Dbh
",,,,,,,,,,
CeCe Rogers,Someday,"0E9qIaziBA8wK7xyscx7LA
",0.0792662355354051,0.11546434082892415,0.24166666666666667,0.07458333333333333,0.15833333333333333,0.14027777777777778,0.0412654780276308,0.07875,0.2,0.0474177414021164
Zen Mechanics Sonic Species,Psychotropical Nights,"23GhI3r8ZmhrxjmuxyJFzo
",,,,,,,,,,
Portugal The Man,Feel It Still,"7FESgYLcOufHqKlwrvJN60
",0.02222718253968254,0.017255245038008907,0.023846333489236034,0.011828484317052853,0.05416666666666667,0.021357526304804933,0.02222718253968254,0.02494047619047619,0.04083333333333333,0.14692460317460318
Beat Assailant,Hard Twelve,"22nCIfhqMIqKDsDMIBtIe6
",0.022292171884185773,0.011891327857700758,0.011165967036266274,0.01661579672792057,0.019945583480305704,0.025190145502645502,0.02863673941798942,0.030026455026455023,0.0313829732510288,0.022141295561434453
Rick Springfield,Jessies Girl,"0TF3F5Lw5apoD1zvR8LikO
",0.07068783068783069,0.06464901161081717,0,0.5333333333333333,0.5,0.3333333333333333,0.135,0.10532407407407407,0.2,0.175
Shulman,NN3,"7om71g8UGLTOqwD2r7PADZ
",,,,,,,,,,
Drake,Passionfruit,"7hDc8b7IXETo14hHIHdnhd
",1.0,0.037580880731922395,0.057771164021164015,0.3333333333333333,0.07129629629629629,0.375,0,0.3333333333333333,0.3333333333333333,0.75
Asura,An Talamh,"53dDCps4KD3fDbd8LnlIRE
",,,,,,,,,,
Dionne,Come Get My Lovin,"42yCbPrrzAaVRG7aLkf6uG
",,,,,,,,,,
Red Bull Pilvaker,Anyam Tyukja,"7AS57Cfmi0jD8uxPAaHqk0
",,,,,,,,,,
AronChupa,Im an Albatraoz,"5MhsZlmKJG6X5kTHkdwC4B
",0.17685185185185184,0.225,0.04398148148148148,0.06944444444444445,0.225,0.225,0.06944444444444445,0.2,0.06944444444444445,0.06944444444444445
Stereo MCs,Life On The Line,"6yjkaAzzIyTu9eB596vF0x
",,,,,,,,,,
Q,Wont Trade,"6RgS0GRNijUbyXlugK3W8Z
",,,,,,,,,,
The Haggis Horns,Return of the Haggis,"2EijA4bczPGQ43cdx9qfdp
",,,,,,,,,,
Curtis Mayfield,Make Me Believe In You,"1yw66ZPsfqblI4PFcEdIKe
",0.0190291579782068,0.021436631944444444,0.021463569223985894,0.04722222222222222,0.02409129739858907,0.02409129739858907,0.026624948843915856,0.02409129739858907,0.15416666666666667,0.034981398809523806
Funkadelic,Can You Get to That,"5EPalJjcHK9hcihfCf8dgI
",0.027678883327320828,0.5833333333333334,0,0.048105158730158734,0,0,0.0355088458994709,0.5,0.15833333333333333,0.05390500992063492
Danny Howells,On The Moon,"77BS3DAkyyZEWpyYKkB8fE
",,,,,,,,,,
Fatboy Slim,Weapon Of Choice,"3qs3aHNUcqFGv7jMYJJCYa
",0.009644771654912196,0.08611111111111111,0,0.05351851851851852,0.5833333333333334,0.375,0.05606481481481482,0.29166666666666663,0.22111111111111112,0.028541060405643737
Ali Farka Toure,Petenere,"2m1r8FQE86wIFND9f4FeLF
",,,,,,,,,,
Joao Cirilo,Fama Djam Ganha,"6gWXnlMT8V3R7z4SQ80lpk
",,,,,,,,,,
Nonso Amadi,Tonight,"3n1CZHXSmwEvrC3n8trfLp
",0.008333537590857407,0.027993931116037596,0.028935185185185182,0.014641442333473207,0,0.04247134038800705,0.011874695016756686,0.03371941972636417,0.011752474864627988,0.03431667195605688
Sonic Species,Techno Systems,"79KSFIX1XC4lc67zfpgJ3m
",,,,,,,,,,
Charlie,Mindenki valakie,"5NRvEpslWbT8qbhXuY6yfJ
",,,,,,,,,,
The Brothers Johnson,Strawberry Letter 23,"1aPYFb4MjLAW3h22J9RnHT
",0.014920418371388283,0.5,0,0.11601204254850088,0.5,0,0.021771180821989908,0.16666666666666666,0.044097222222222225,0.03572089947089947
Rihanna 3LAU,Desperado,"0N0FqMbThScF3He0itLBUz
",,,,,,,,,,
Lefties Soul Connection,Lepak,"7k8Tsk8vd6DHh9lxaHKyv3
",,,,,,,,,,
George Lewis,Down By The Riverside,"1BHMpKJngIU4iWpzZIj7hm
",,,,,,,,,,
Elmore James,Shake Your Moneymaker,"6LTboXFe6kUcLpesIHQEtG
",0.15277777777777776,0.3333333333333333,0,0,0,0.3333333333333333,0.25,0.3333333333333333,0,0.25
Flowjob Mindsurfer,These Walls Are Melting,"03Y19eTvBzWoQALVLUwmPV
",,,,,,,,,,
Madlib,Slims Return,"2P5mABk27DkOT8Gi2NbTpO
",0.375,0.2,0.2,0.25,0.2,0.2,0.25,0,0.2,0.375
One Self,Bluebird,"1MvH3FdvO17S2eQ4IeNRCo
",0.05027547966436856,0.010004086780224098,0.021839891975308643,0.10581269290123456,0.03371886321167075,0.01759564596549946,0.09147486772486772,0.011369652366789282,0.09206349206349207,0.07805744520030235
Quanta,One Foot Forward,"4FtE0jmDaPN1wwMUZsZ15a
",,,,,,,,,,
Sarah Vaughan,Mean to Me,"6Q7U4bTozx5kfLjWT81u7P
",0.07372448575706883,0.06958333333333333,0.07083333333333333,0.10972222222222222,0.07083333333333333,0.07083333333333333,0.06481481481481481,0.04708333333333333,0.1,0.05500000000000001
Pye Corner Audio,Sleep Games,"7MVIiFpcZFAXKk66h3RoZc
",,,,,,,,,,
Reset,Runaway,"6BJoLtfdQJlrnGmepEbrQ9
",,,,,,,,,,
KC and The Sunshine Band,I Get Lifted,"2OrzAKrKLXR7faMt2gvNMj
",0.5,0,0,0,0,1.0,0.5,0,0,0
Al King,Get Lost,"0X6ur9izaeMnTD7dlrSijY
",,,,,,,,,,
Boef,Habiba,"6G41AeVgQkpvEbTxN5fNkW
",0.05024131860937417,0.05561900138842341,0.13888888888888887,0.07916666666666666,0.17777777777777776,0.024969650418352467,0.11666666666666665,0.048892195767195765,0.26666666666666666,0.04562897632631429
The Cinematic Orchestra,Channel 1 Suite,"3haSQ1sTtD7UuRI510NGwr
",0,0,0,0,0,0,0,0,0,0
Hector Plimmer,Lets Stay,"5CgwhJ5YyjPrzMJYwjwRav
",,,,,,,,,,
Huntar,Anyway,"72wFh5mod7n14b3oI1AOao
",0.030279158198387602,0.5833333333333334,0,0.13333333333333333,0,0.75,0.09569444444444446,0.5,0.13333333333333333,0.02087842357937844
Killerwatts Outsiders,Tsunami Of Truth,"3F2zv6ImOOK0fnxlOeAIf6
",,,,,,,,,,
AratkiLo,Ambush in Cairo,"4SVudqwBxQjEHZZLlgJ3w9
",,,,,,,,,,
Jax Jones RAYE,You Dont Know Me,"00lNx0OcTJrS3MKHcB80HY
",,,,,,,,,,
Ace Ventura Darma,Acidcore,"5Gk4xePq8SQt8nAoBOgGyI
",,,,,,,,,,
Kutiman,No Groove Where I Come From,"5tJeXWp8tBkgi94eaOe4tk
",,,,,,,,,,
Red Bull Pilvaker,Janos Vitez,"6uqA9AwAfH0XxKZU7UsLmn
",,,,,,,,,,
The Bar,Holy Ghost,"3dgMPpTQJ9Y91TkB072ZN3
",,,,,,,,,,
The Quantic Soul Orchestra Alice Russell,Pushin On,"2JySddvtTr1Cxsb6kteTrH
",,,,,,,,,,
Bomba Estereo,Somos Dos,"35u3Isd3DuXKAEC7JCC0lB
",0,1.0,0,0,0,0,0,0,0,0
Thievery Corporation,Beautiful Drug,"7B43eogpwMNMPIfa5yNs9M
",0.18333333333333335,0.12916666666666665,0.5,1.0,0.2,0.2,0.5,0,0,0.2
Ace Ventura Symbolic Avalon,Prime Time,"10WK52Kj4xkU9s96iC2hXL
",,,,,,,,,,
Ronan Keating,Life Is A Rollercoaster,"0zaP22tOgK5voZkTivyPe6
",0.03349082419637338,0.018579692081200135,0.018579692081200135,0.20833333333333331,0,0.015184540653548283,0.05041027420367698,0,0.20833333333333331,0.070333167989418
The Allergies,God Walked Down,"7CSM2jZGT194XIfSO4hcQ5
",,,,,,,,,,
Donny Hathaway,Put Your Hand In The Hand,"5MtqmgOc8xC5mFaiaz4Mod
",0.07138888888888889,0.25,0,0.11388888888888889,0.25,0.20833333333333331,0.1277777777777778,0.25,0.17916666666666667,0.11388888888888889
Robbie Williams,Millennium,"1nrackcWUBo87xecPgry2G
",0.06384697822894453,0.01854501782784232,0.051666666666666666,0.034716064393015104,0.09791666666666668,0.15555555555555556,0.02818532756466784,0.029520958557810666,0.16666666666666666,0.025289616986665597
Snoop Dogg Kokane Tracy Nelson MrKane,Paperd Up,"2BnDm6uM8IV9osS9HwlvzJ
",,,,,,,,,,
Classic Dixieland Jazz,New Orleans River Cruises,"30C7C0aNnYAPCLHy5WcmOD
",,,,,,,,,,
Griff,Basic Original Theories,"7yR71ZUrIj7Gd4ipcEPgvg
",,,,,,,,,,
Lil Louis,French Kiss,"7k60waMcIWW5pYOWHErO8j
",,,,,,,,,,
MC Serch,Back To The Grill,"0TkrRyKRclZ4VLP55FwIvq
",0.012279852795097343,0.013671135689043086,0.020358639373119828,0.02031413270157483,0.02073699329327223,0.01307810894008836,0.02701428847001764,0.024129932760141092,0.036694775132275134,0.014413933029743904
Ofege,Ofege,"7zDIt5R9smXjkLCmc9vqJ2
",,,,,,,,,,
Fatboy Slim,Right Here Right Now,"2y46a3OM1iEwIdHaArRf32
",0.10648148148148147,0.08640873015873016,0.5,0,0,0.2222222222222222,0.3333333333333333,0.10601851851851851,0,0.10648148148148147
Marlena Shaw,Woman of the Ghetto,"65G7H4iqy4wwugOdfM04rn
",0.027565971221208487,0.011696481819560754,0,0.046310763888888884,0.012533178022360779,0.013768981363859093,0.04042429085831864,0.011696405791218473,0.3333333333333333,0.01464714528380203
Khruangbin,People Everywhere,"3I0nhbFCrZ6ATxCMQjeibA
",,,,,,,,,,
Breakestra,Hiding,"6mfLb1i9TbLbN7G32XQJh0
",0.11458333333333334,0.3055555555555555,0.41666666666666663,0.20833333333333331,0.3333333333333333,0.10115815897065895,0.18055555555555555,0,0.5833333333333334,0.18055555555555555
The Octopus Project,Prism Riot,"5cxc2TEq28Ht5d5yxhbUi4
",,,,,,,,,,
Shogan,Free Your Mind,"7H4imp9UA36WnvBGTRudYp
",,,,,,,,,,
Empire of the Sun,High And Low,"34WI9hCaE3AzbOYT9wFXLP
",0.14583333333333331,0.75,1.0,0.625,0,0,0.25,0.5,0,0.14583333333333331
POWERS The Knocks,Sunshine,"784dNPn6OUb02HbCWf8WYN
",,,,,,,,,,
Count Basie,Im Shouting Again,"7nBnBNKkkUNmVaiFl6Qdbn
",,,,,,,,,,
Big Bill Broonzy,I Cant Be Satisfied,"5wh5X99ksMwSFy2RUzBHs7
",0.04356646825396825,0.15694444444444444,0.13333333333333333,0.175,0.18472222222222223,0.12777777777777777,0.05091269841269841,0.12777777777777777,0.13333333333333333,0.175
Rob Base and DJ EZ Rock,It Takes Two,"3Yxmpx64AdWAzG3qAD4Dty
",,,,,,,,,,
Eric B and Rakim,I Know You Got Soul,"53eSPiEnq4XkQSxczX7iKA
",0.009493803416745704,0.0802970262949285,0.4305555555555555,0.014658731802944318,0.2222222222222222,0.1496527777777778,0.02538336615159532,0.07962962962962962,0.18368055555555554,0.013234410805586887
Banco De Gaia,Farewell Ferengistan,"6Gt3rkozOaHe0u3rm2Glwe
",,,,,,,,,,
Thievery Corporation Puma,Babylon Falling,"0ZSjckvhXkmyecdOJAX5la
",,,,,,,,,,
Classic Dixieland Jazz,Jamari,"1Ac8hMAOYNNsOwMtcKNd1B
",,,,,,,,,,
Stetsasonic,Float On,"2bkq3dDRRzzY3RTJKudXUW
",0.004391554020740897,0.09449673236999626,0.125,0.043893767212944315,0.125,0.0447227733686067,0.006337457469645327,0.024477742871840093,0.017827088538604745,0.009835646778761316
Ann Peebles,Run Run Run,"17wJbkfSi42AQP6h0zId0I
",0.10185185185185186,0.09375,0.16666666666666666,1.0,0.16666666666666666,0.09027777777777776,0.1875,0.09375,0.16666666666666666,0.25
Sweet Tea,After Laughter,"0SFboY9QlsaLewLm1zkz2Z
",,,,,,,,,,
Dirty,Dirty,"00NnCo8vynFtxG38tx6fEW
",,,,,,,,,,
Rihanna 3LAU,Desperado,"0N0FqMbThScF3He0itLBUz
",,,,,,,,,,
Burn In Noise,Transparent,"43ltqpvgyQhSR4TUznU9Jf
",,,,,,,,,,
Kid Cudi Andre Benjamin,By Design,"3czM1cL1hOknFrk8IWMUro
",,,,,,,,,,
Digital Mystery Tour,Rue Des Roses,"3f0gaxh1RX9crTmueIIIZI
",,,,,,,,,,
Abakus,Storm,"3pbmvWBWjGmhUJZL9jfqgo
",,,,,,,,,,
Wildcookie,Serious Drug,"4IGq8HgV6bnsIpCmzzHqKD
",0.25,0.0570692791005291,0,0.05248015873015873,0.6666666666666666,1.0,0.25,0.10694444444444444,0.2916666666666667,0
